product_id,category,sales,rating,review_count,views,added_to_cart,wishlist_adds_product
prod_8703,Grains,518,4.3,137,2725,468,142
prod_8704,Snacks,1332,4.4,73,3863,233,255
prod_8705,Snacks,1542,4.5,386,4815,183,54
prod_8706,Dairy,1984,3.6,464,6459,102,240
prod_8707,Snacks,1459,4.7,105,3739,261,396
prod_8708,Meat,1437,3.8,236,6663,148,124
prod_8709,Beverages,606,4.8,360,2370,169,98
prod_8710,Vegetables,751,4.2,123,3885,293,272
prod_8711,Snacks,1028,4.9,133,7926,444,147
prod_8712,Snacks,932,4.1,436,3927,449,106
prod_8713,Grains,225,4.4,344,1157,275,96
prod_8714,Snacks,1845,5,119,3650,165,139
prod_8715,Snacks,1436,3.9,350,6575,145,141
prod_8716,Grains,1157,5,103,4288,163,188
prod_8717,Meat,1521,4.3,135,4768,461,304
prod_8718,Meat,861,3.6,86,5758,363,104
prod_8719,Spices,308,4.3,197,2813,291,285
prod_8720,Vegetables,165,3.9,437,7675,398,225
prod_8721,Grains,861,4.8,494,5706,215,200
prod_8722,Snacks,724,4.9,97,6845,428,373
prod_8723,Grains,1605,4.4,58,3610,441,263
prod_8724,Beverages,1202,4.9,498,4733,194,344
prod_8725,Dairy,1757,4.1,165,3155,212,269
prod_8726,Vegetables,153,3.8,118,7807,457,84
prod_8727,Fruits,1079,3.6,474,6378,217,316
prod_8728,Beverages,1139,4.7,357,7155,175,95
prod_8729,Spices,1179,4.1,441,1284,327,89
prod_8730,Vegetables,795,4.4,253,6787,379,142
prod_8731,Vegetables,1802,4.7,219,3469,131,102
prod_8732,Others,624,4.2,98,4121,311,371
prod_8733,Others,884,3.8,53,5642,312,150
prod_8734,Snacks,737,4.4,254,4532,163,192
prod_8735,Others,181,4.6,85,3722,250,197
prod_8736,Grains,170,4.1,246,3769,424,356
prod_8737,Fruits,1189,3.8,129,7572,431,287
prod_8738,Beverages,546,4.7,393,3901,292,184
prod_8739,Grains,152,4.2,496,7183,218,400
prod_8740,Meat,670,4.2,250,5051,237,378
prod_8741,Spices,631,4.9,290,6585,399,123
prod_8742,Vegetables,879,3.8,353,5498,114,170
prod_8743,Fruits,1316,3.6,110,911,112,74
prod_8744,Grains,689,4.8,53,6159,217,177
prod_8745,Snacks,928,4.7,113,1367,117,208
prod_8746,Others,1526,3.7,115,4413,374,147
prod_8747,Meat,290,4.7,60,2227,408,361
prod_8748,Dairy,1464,4.8,163,7402,293,78
prod_8749,Meat,736,4.5,216,6614,323,223
prod_8750,Spices,1200,3.9,497,1029,283,99
prod_8751,Grains,1997,3.7,136,6886,178,393
prod_8752,Vegetables,1811,3.7,180,4030,297,83
prod_8753,Snacks,937,4.4,464,5825,216,358
prod_8754,Grains,779,3.7,156,3676,494,69
prod_8755,Beverages,139,3.8,121,6040,383,73
prod_8756,Fruits,106,3.8,214,556,107,245
prod_8757,Spices,370,4.5,495,4714,427,327
prod_8758,Meat,1662,4.3,58,5959,327,241
prod_8759,Meat,1635,4.9,109,5706,357,187
prod_8760,Vegetables,1502,4.4,214,1058,431,312
prod_8761,Others,1234,4,224,3312,367,56
prod_8762,Grains,263,4.7,205,4784,209,353
prod_8763,Meat,272,4.9,457,3249,147,75
prod_8764,Spices,1335,4.1,247,2147,397,78
prod_8765,Others,1972,4.3,357,3331,493,155
prod_8766,Grains,1566,4.7,455,2619,352,144
prod_8767,Vegetables,388,4.6,437,3795,411,262
prod_8768,Vegetables,260,4.4,117,6246,230,221
prod_8769,Snacks,430,4.7,325,5431,171,327
prod_8770,Vegetables,1171,4.8,467,895,482,187
prod_8771,Fruits,447,4.9,290,6621,491,325
prod_8772,Vegetables,954,4.7,91,7860,342,329
prod_8773,Dairy,271,4.8,304,5266,116,313
prod_8774,Spices,1437,4.9,278,7656,296,68
prod_8775,Dairy,487,3.8,396,7048,287,121
prod_8776,Dairy,155,4.7,351,6869,233,53
prod_8777,Dairy,1034,4.6,453,4846,149,355
prod_8778,Grains,1747,4.1,345,2885,380,108
prod_8779,Dairy,477,5,179,5754,103,346
prod_8780,Others,1203,4.7,199,1056,194,199
prod_8781,Snacks,165,4.9,187,2825,303,398
prod_8782,Vegetables,592,3.5,283,5323,414,159
prod_8783,Spices,154,3.9,390,1076,364,301
prod_8784,Others,327,4.3,367,1525,392,146
prod_8785,Others,510,4.5,424,2261,288,275
prod_8786,Dairy,498,3.8,138,6834,421,155
prod_8787,Vegetables,518,3.5,232,2571,137,369
prod_8788,Spices,1424,4,491,2375,260,353
prod_8789,Meat,1012,4.7,481,7263,339,162
prod_8790,Vegetables,588,4.1,177,2133,279,155
prod_8791,Beverages,1524,4.7,345,573,220,353
prod_8792,Snacks,671,3.6,212,7703,294,383
prod_8793,Fruits,1393,3.8,212,7525,126,250
prod_8794,Snacks,504,4.6,362,6165,384,368
prod_8795,Dairy,1826,4.5,447,1812,363,296
prod_8796,Dairy,1594,4.3,438,6784,461,372
prod_8797,Beverages,1020,3.8,149,2479,401,170
prod_8798,Beverages,575,4,101,5186,463,374
prod_8799,Beverages,578,4,208,5178,260,282
prod_8800,Spices,1999,4.8,359,4655,257,69
prod_8801,Fruits,1229,4.7,370,4717,423,55
prod_8802,Beverages,1398,3.9,117,1039,130,242
prod_8803,Meat,1524,4.5,478,512,236,224
prod_8804,Spices,1883,4.8,109,7903,181,372
prod_8805,Spices,873,3.7,86,4315,384,235
prod_8806,Others,1585,3.9,177,4249,495,113
prod_8807,Beverages,903,3.7,273,3654,179,103
prod_8808,Spices,185,3.9,349,1279,124,126
prod_8809,Vegetables,206,4.8,236,7032,443,370
prod_8810,Grains,441,4.1,217,5470,319,123
prod_8811,Fruits,1588,4.3,435,4744,233,298
prod_8812,Spices,900,4.4,200,5146,305,262
prod_8813,Grains,115,4.2,88,7073,457,378
prod_8814,Grains,286,3.7,419,7803,382,342
prod_8815,Snacks,275,4.2,239,2806,236,149
prod_8816,Spices,201,4.2,94,6673,436,391
prod_8817,Dairy,1450,3.6,327,4169,136,392
prod_8818,Grains,943,4.8,204,1100,412,91
prod_8819,Snacks,813,3.9,189,5540,118,306
prod_8820,Beverages,1577,4.9,117,2653,123,125
prod_8821,Vegetables,696,3.6,76,6667,132,263
prod_8822,Fruits,1056,3.9,326,547,469,307
prod_8823,Vegetables,546,4.4,103,886,108,221
prod_8824,Snacks,248,3.6,353,715,337,141
prod_8825,Meat,1878,4.2,387,7296,175,309
prod_8826,Vegetables,1348,5,189,4927,181,374
prod_8827,Vegetables,882,5,313,3615,493,67
prod_8828,Spices,549,4.4,332,6602,255,68
prod_8829,Vegetables,472,3.7,60,1506,315,108
prod_8830,Fruits,1668,4.3,138,3456,408,360
prod_8831,Meat,435,4.5,229,7212,350,194
prod_8832,Spices,1374,4,301,6276,500,239
prod_8833,Others,1525,3.9,302,6568,131,252
prod_8834,Vegetables,1997,4.9,451,2510,473,374
prod_8835,Snacks,1005,4.9,71,6669,150,386
prod_8836,Fruits,1702,3.7,258,2289,241,256
prod_8837,Dairy,462,4.9,301,781,455,339
prod_8838,Meat,1703,4.7,184,6969,383,321
prod_8839,Others,1096,4,163,5758,441,377
prod_8840,Fruits,1227,4,361,6146,405,238
prod_8841,Snacks,733,4.4,356,3328,287,376
prod_8842,Others,781,5,160,6260,312,351
prod_8843,Beverages,1412,3.8,387,3905,251,91
prod_8844,Spices,1240,4.3,367,1958,423,218
prod_8845,Fruits,559,3.6,296,5532,153,230
prod_8846,Others,787,3.6,96,7022,275,273
prod_8847,Dairy,1167,3.6,291,5594,327,122
prod_8848,Dairy,1118,3.9,394,5923,195,205
prod_8849,Grains,533,3.6,93,2003,458,59
prod_8850,Meat,1227,3.8,346,734,360,51
prod_8851,Meat,1090,3.8,367,6862,330,347
prod_8852,Beverages,1217,4.7,392,3359,441,135
prod_8853,Spices,1214,4.6,400,7483,389,181
prod_8854,Spices,590,3.6,206,555,280,223
prod_8855,Beverages,114,3.8,60,6417,374,159
prod_8856,Beverages,1704,4.4,378,7278,188,82
prod_8857,Others,968,3.9,317,1614,468,70
prod_8858,Snacks,1474,3.6,184,2687,270,50
prod_8859,Beverages,1892,4.5,415,2654,136,96
prod_8860,Vegetables,766,4.6,231,636,400,63
prod_8861,Beverages,1673,5,206,4570,498,132
prod_8862,Snacks,282,4.9,284,5078,398,241
prod_8863,Grains,1401,3.9,199,6869,352,308
prod_8864,Snacks,1600,4,320,1404,445,340
prod_8865,Beverages,1709,4.7,121,4687,224,135
prod_8866,Snacks,291,4.8,161,6492,135,250
prod_8867,Spices,1384,4.4,181,7069,406,181
prod_8868,Grains,183,4,429,3113,474,128
prod_8869,Grains,1997,4.7,342,7570,421,175
prod_8870,Meat,464,3.6,352,4947,302,282
prod_8871,Beverages,910,4,233,3281,430,390
prod_8872,Fruits,195,3.7,410,3886,479,181
prod_8873,Meat,1563,3.6,427,5644,294,234
prod_8874,Beverages,658,3.8,390,6946,354,203
prod_8875,Snacks,1988,4.5,249,6651,383,103
prod_8876,Meat,787,4.9,353,5309,179,200
prod_8877,Snacks,1242,4.7,380,5787,218,83
prod_8878,Beverages,162,3.9,387,5655,409,175
prod_8879,Meat,287,4.2,429,2898,470,89
prod_8880,Fruits,465,4.8,208,6273,415,379
prod_8881,Fruits,1869,3.8,73,6665,397,382
prod_8882,Others,831,3.5,152,7652,330,61
prod_8883,Dairy,1637,3.9,456,7511,314,140
prod_8884,Snacks,367,4.3,246,1404,483,388
prod_8885,Fruits,1023,4.7,214,6843,267,86
prod_8886,Spices,1983,4.8,58,5027,172,117
prod_8887,Spices,1347,4.2,358,5087,325,194
prod_8888,Dairy,1375,5,113,3227,411,362
prod_8889,Meat,1448,4.7,96,2673,184,349
prod_8890,Dairy,1384,3.9,109,6974,183,335
prod_8891,Snacks,1144,4.6,171,2249,394,185
prod_8892,Meat,711,4.1,182,6667,494,193
prod_8893,Meat,560,4.3,275,2550,151,205
prod_8894,Grains,185,3.9,433,2253,174,95
prod_8895,Others,346,3.7,96,2780,340,399
prod_8896,Meat,683,5,228,4082,294,366
prod_8897,Fruits,1083,4.6,232,3461,315,233
prod_8898,Spices,289,4.4,251,4124,305,251
prod_8899,Vegetables,1291,3.7,294,3443,227,305
prod_8900,Grains,1500,4.1,428,6045,383,268
prod_8901,Others,586,4.2,343,2959,108,373
prod_8902,Meat,502,3.9,198,6918,302,379
prod_8903,Snacks,594,4.9,372,5999,252,97
prod_8904,Meat,1419,3.6,318,6486,140,100
prod_8905,Fruits,1378,4.2,242,1698,416,314
prod_8906,Vegetables,1619,4,138,3692,440,232
prod_8907,Spices,823,3.8,169,2374,241,347
prod_8908,Fruits,1547,3.9,69,6414,310,388
prod_8909,Fruits,1629,4,192,1645,470,207
prod_8910,Beverages,1799,5,390,4949,212,172
prod_8911,Meat,1691,5,176,3277,120,213
prod_8912,Grains,1402,3.6,110,6935,350,347
prod_8913,Beverages,1073,4.9,165,2901,197,254
prod_8914,Spices,1465,4.8,145,2237,276,228
prod_8915,Snacks,1648,4.2,66,590,456,383
prod_8916,Snacks,422,3.8,206,5909,192,234
prod_8917,Snacks,1217,5,480,4299,297,125
prod_8918,Spices,1332,3.8,440,822,427,167
prod_8919,Others,442,4.9,275,1042,216,95
prod_8920,Meat,846,4.2,482,2784,316,188
prod_8921,Vegetables,1366,4,338,976,339,386
prod_8922,Grains,848,3.9,268,522,104,233
prod_8923,Spices,1915,4.7,182,646,426,386
prod_8924,Beverages,1028,3.5,422,2873,459,265
prod_8925,Snacks,1493,4.2,271,1400,434,107
prod_8926,Grains,1795,4.6,80,3089,150,295
prod_8927,Snacks,693,4.7,381,6715,335,352
prod_8928,Meat,917,4.2,350,658,125,286
prod_8929,Others,1902,3.8,101,7004,414,245
prod_8930,Meat,260,4.1,200,7320,130,246
prod_8931,Grains,255,4.4,411,5469,200,109
prod_8932,Vegetables,1508,4.3,247,6880,423,380
prod_8933,Spices,742,4.8,77,2704,342,228
prod_8934,Spices,1347,4.2,67,7549,188,104
prod_8935,Meat,850,4.7,350,2937,103,82
prod_8936,Meat,1716,3.6,456,3428,325,67
prod_8937,Fruits,247,4.2,280,4158,473,72
prod_8938,Snacks,1337,4.8,233,2377,421,277
prod_8939,Spices,1596,4.6,267,884,163,331
prod_8940,Spices,1609,4,363,4341,121,310
prod_8941,Snacks,146,3.9,496,3416,479,386
prod_8942,Dairy,1712,3.6,429,708,112,231
prod_8943,Meat,840,4.9,402,4469,131,369
prod_8944,Fruits,1355,4.5,210,4841,261,286
prod_8945,Others,784,4.5,125,6349,382,372
prod_8946,Meat,974,3.6,343,6745,102,157
prod_8947,Beverages,855,4.3,77,1155,289,345
prod_8948,Spices,436,5,305,5443,368,143
prod_8949,Fruits,994,3.9,428,4156,254,138
prod_8950,Spices,1145,3.7,313,5955,464,369
prod_8951,Grains,1340,4,169,5954,217,179
prod_8952,Beverages,338,4.7,390,1823,344,336
prod_8953,Vegetables,1318,4.3,367,7858,496,318
prod_8954,Meat,1575,4.9,443,2938,491,368
prod_8955,Snacks,141,4.8,440,3730,482,281
prod_8956,Snacks,425,3.7,120,3578,335,141
prod_8957,Fruits,1426,4.4,92,1088,447,315
prod_8958,Vegetables,1919,4.1,483,5875,246,348
prod_8959,Others,1476,4.8,484,4964,432,382
prod_8960,Others,647,3.7,62,4164,338,83
prod_8961,Dairy,1065,4.1,439,4726,117,147
prod_8962,Spices,1037,3.5,459,3657,285,148
prod_8963,Meat,1811,3.5,142,4634,271,353
prod_8964,Beverages,964,3.9,277,5722,437,361
prod_8965,Snacks,679,3.9,248,1254,131,212
prod_8966,Vegetables,1319,4.9,211,1617,102,61
prod_8967,Snacks,960,4.7,184,3264,180,172
prod_8968,Others,638,4.6,407,5742,276,209
prod_8969,Meat,1323,4.2,208,7176,484,250
prod_8970,Vegetables,1683,4.2,312,7214,479,151
prod_8971,Others,1374,4.9,153,3175,432,222
prod_8972,Snacks,1753,4.1,384,1852,444,331
prod_8973,Meat,530,4.7,71,2316,453,399
prod_8974,Others,403,4.4,487,5817,450,363
prod_8975,Dairy,373,4.8,200,6305,196,316
prod_8976,Snacks,466,4.7,189,4710,236,183
prod_8977,Others,1685,4.9,242,5563,222,217
prod_8978,Beverages,1377,3.7,263,5975,246,217
prod_8979,Vegetables,1422,3.5,94,5258,277,205
prod_8980,Spices,825,4.7,81,6089,249,140
prod_8981,Beverages,1309,4.9,92,6548,441,347
prod_8982,Snacks,1691,4.3,219,566,374,156
prod_8983,Grains,291,4.7,341,1400,104,134
prod_8984,Meat,1305,4,402,5941,447,324
prod_8985,Dairy,715,4.9,479,6961,243,82
prod_8986,Meat,1547,4.8,480,5747,255,383
prod_8987,Meat,1642,4.5,151,1999,272,196
prod_8988,Fruits,251,4.9,329,963,281,194
prod_8989,Fruits,1663,3.6,395,1911,485,96
prod_8990,Others,1895,4.7,435,960,369,205
prod_8991,Vegetables,1643,3.6,293,7053,317,367
prod_8992,Grains,1495,3.8,124,4503,290,216
prod_8993,Meat,1684,3.9,416,2055,450,269
prod_8994,Meat,1063,4.1,329,7210,340,191
prod_8995,Fruits,1077,4.7,266,3422,150,208
prod_8996,Fruits,131,3.6,82,7818,363,94
prod_8997,Dairy,1933,4.8,188,6836,126,125
prod_8998,Meat,1334,4.8,500,7782,159,385
prod_8999,Spices,1389,4.7,288,5233,246,291
prod_9000,Spices,1708,4.1,289,3504,353,309
prod_9001,Dairy,1350,3.7,487,7837,115,392
prod_9002,Others,1018,4.8,73,7601,344,223
prod_9003,Fruits,716,4.6,305,6507,373,134
prod_9004,Fruits,819,4.8,269,2589,253,95
prod_9005,Spices,632,4.5,412,6914,197,280
prod_9006,Others,903,4,164,1053,293,105
prod_9007,Vegetables,688,4.1,211,756,329,346
prod_9008,Fruits,1341,3.9,457,1266,130,266
prod_9009,Fruits,449,4.1,332,1490,127,144
prod_9010,Meat,1524,4.4,330,3470,113,313
prod_9011,Snacks,157,3.9,310,5851,156,62
prod_9012,Snacks,1167,4.2,485,3207,188,53
prod_9013,Others,143,4,390,2378,408,177
prod_9014,Grains,1084,3.9,417,5509,499,295
prod_9015,Grains,331,4.1,402,3041,340,283
prod_9016,Others,712,4.7,355,6839,179,152
prod_9017,Dairy,1426,3.5,322,7063,333,216
prod_9018,Snacks,231,4.3,319,3947,338,292
prod_9019,Spices,728,4.7,152,2277,163,314
prod_9020,Others,1523,4.9,211,3914,344,98
prod_9021,Fruits,1238,3.7,234,4727,445,246
prod_9022,Grains,383,4.4,474,6678,424,305
prod_9023,Grains,253,4.9,293,1810,175,183
prod_9024,Vegetables,1123,3.6,259,2822,246,52
prod_9025,Spices,685,3.6,112,6121,289,370
prod_9026,Vegetables,1723,4.7,345,2817,376,307
prod_9027,Beverages,698,4.4,385,563,279,283
prod_9028,Grains,919,3.9,471,5836,398,136
prod_9029,Others,1707,4,454,7755,137,155
prod_9030,Others,1577,4.4,208,2000,262,331
prod_9031,Snacks,1393,4.7,202,2650,381,359
prod_9032,Others,1136,4.6,395,4825,500,381
prod_9033,Dairy,1944,3.5,376,1655,469,199
prod_9034,Dairy,1212,4.8,197,2675,267,342
prod_9035,Vegetables,1574,4.2,301,5599,220,318
prod_9036,Fruits,506,3.8,496,4817,377,58
prod_9037,Spices,1422,4.1,471,7529,161,355
prod_9038,Fruits,1845,3.7,311,7605,446,91
prod_9039,Spices,1954,4.5,309,5351,250,63
prod_9040,Vegetables,260,3.8,335,7167,182,228
prod_9041,Beverages,496,3.7,112,2587,251,173
prod_9042,Vegetables,1563,4.7,131,4670,375,203
prod_9043,Vegetables,162,4.4,113,4050,383,241
prod_9044,Others,1596,3.9,264,2187,222,306
prod_9045,Dairy,1957,3.9,171,7443,194,101
prod_9046,Beverages,1757,4.4,171,5687,265,352
prod_9047,Others,1733,4.4,83,3119,107,392
prod_9048,Beverages,1193,3.7,121,7849,170,384
prod_9049,Fruits,1491,3.5,448,4632,470,61
prod_9050,Spices,627,4.7,94,4463,108,327
prod_9051,Others,388,5,305,1854,415,128
prod_9052,Beverages,486,4.9,431,5409,313,377
prod_9053,Beverages,1103,4.1,234,4494,472,153
prod_9054,Fruits,597,4,432,1599,102,395
prod_9055,Others,1740,4.6,323,3099,338,130
prod_9056,Dairy,609,3.7,106,512,258,356
prod_9057,Spices,1090,4.9,262,4833,418,154
prod_9058,Meat,108,3.6,382,7479,225,392
prod_9059,Spices,1188,3.9,464,3796,446,307
prod_9060,Fruits,835,4.4,76,7190,454,308
prod_9061,Dairy,1743,4,398,3401,282,154
prod_9062,Spices,973,4.8,67,5036,368,201
prod_9063,Others,856,4.7,389,3612,201,309
prod_9064,Snacks,1237,3.5,270,3932,240,283
prod_9065,Dairy,261,4.4,324,5375,156,59
prod_9066,Fruits,301,3.8,283,5539,159,167
prod_9067,Others,1240,3.9,145,2241,255,378
prod_9068,Spices,440,4.7,160,5850,452,58
prod_9069,Fruits,230,4.1,111,645,299,57
prod_9070,Beverages,686,3.7,323,1830,226,282
prod_9071,Snacks,1708,4.7,438,7878,351,204
prod_9072,Vegetables,1278,4.6,488,4063,474,281
prod_9073,Others,167,4.5,222,5505,217,168
prod_9074,Others,634,5,498,4649,281,182
prod_9075,Vegetables,898,4.5,201,4576,234,116
prod_9076,Meat,1803,4.3,468,5661,103,279
prod_9077,Meat,1878,4.7,191,672,161,59
prod_9078,Vegetables,416,4,422,5621,142,377
prod_9079,Fruits,1726,4.4,383,7585,283,291
prod_9080,Meat,852,4.3,175,4722,236,327
prod_9081,Fruits,1086,5,271,3251,471,167
prod_9082,Beverages,1697,4.2,163,4094,159,312
prod_9083,Snacks,325,3.7,387,4437,175,99
prod_9084,Others,945,4.7,282,4214,244,346
prod_9085,Fruits,1807,4.4,190,4853,339,385
prod_9086,Beverages,1498,4.2,229,950,419,372
prod_9087,Snacks,1553,4.6,325,6688,230,84
prod_9088,Beverages,786,4.7,270,6459,163,305
prod_9089,Meat,1087,4.6,401,4213,294,81
prod_9090,Dairy,706,4.7,454,5235,130,183
prod_9091,Dairy,1465,4.4,462,2493,333,261
prod_9092,Others,1466,3.8,220,4847,218,340
prod_9093,Snacks,378,4.8,161,7331,420,96
prod_9094,Spices,705,4.3,298,691,299,361
prod_9095,Dairy,253,4.2,217,2191,441,289
prod_9096,Fruits,200,3.6,449,1446,310,382
prod_9097,Others,1867,3.6,326,6146,370,135
prod_9098,Dairy,329,3.6,420,4714,190,104
prod_9099,Spices,480,4.4,260,1313,344,203
prod_9100,Others,1947,4,463,2353,119,364
prod_9101,Beverages,976,4.6,307,4732,113,285
prod_9102,Dairy,1600,3.7,173,6911,352,252
prod_9103,Fruits,284,3.5,419,3456,398,134
prod_9104,Fruits,458,4.5,58,7496,411,302
prod_9105,Dairy,1731,4.8,487,5281,178,84
prod_9106,Grains,1717,4,103,1823,317,75
prod_9107,Meat,946,4.5,459,2408,454,262
prod_9108,Others,140,3.7,433,3633,388,128
prod_9109,Others,315,4.7,129,6297,458,351
prod_9110,Dairy,752,4.6,457,1379,215,159
prod_9111,Beverages,200,5,143,3116,157,357
prod_9112,Spices,237,4,321,2253,326,277
prod_9113,Vegetables,947,3.5,373,5215,290,274
prod_9114,Fruits,583,4,340,5288,340,269
prod_9115,Dairy,1022,4.8,129,7084,213,367
prod_9116,Others,157,5,341,6456,243,63
prod_9117,Vegetables,119,4.9,270,2770,291,400
prod_9118,Others,1289,4.1,101,5241,248,150
prod_9119,Grains,1268,4.4,198,3162,267,157
prod_9120,Grains,1385,4.3,265,6015,229,200
prod_9121,Vegetables,1669,4.1,440,4532,277,132
prod_9122,Fruits,875,3.7,126,5903,293,50
prod_9123,Spices,250,4.7,455,1096,480,97
prod_9124,Spices,949,4,411,2640,368,191
prod_9125,Vegetables,974,4.8,247,4325,280,90
prod_9126,Vegetables,1618,4.5,484,4417,373,113
prod_9127,Meat,1857,4.9,409,6288,188,270
prod_9128,Fruits,1277,3.6,172,4640,264,354
prod_9129,Spices,354,4.6,303,5288,335,274
prod_9130,Fruits,1374,4.5,187,4821,342,336
prod_9131,Vegetables,1632,4.1,292,2290,157,122
prod_9132,Dairy,907,4.9,458,4500,489,130
prod_9133,Meat,1224,4.9,95,1205,353,298
prod_9134,Fruits,1291,4.9,341,7675,371,150
prod_9135,Snacks,630,4,416,6664,148,394
prod_9136,Grains,936,3.6,181,1075,358,255
prod_9137,Dairy,910,4.1,367,7829,374,335
prod_9138,Snacks,359,3.7,384,2966,175,320
prod_9139,Dairy,358,4.3,124,775,153,211
prod_9140,Meat,1356,4.8,420,2153,206,288
prod_9141,Dairy,1939,4.9,311,3697,378,241
prod_9142,Vegetables,700,3.9,78,896,322,271
prod_9143,Others,1788,4.9,266,5142,409,229
prod_9144,Fruits,470,4,224,1965,345,294
prod_9145,Fruits,764,4.5,483,2075,418,365
prod_9146,Snacks,694,4.2,307,7782,238,177
prod_9147,Dairy,1737,4.6,437,4292,499,340
prod_9148,Others,135,4.9,377,7726,290,238
prod_9149,Vegetables,253,4.1,120,6575,290,218
prod_9150,Others,1291,3.6,366,6608,223,259
prod_9151,Spices,921,4.8,324,6116,314,150
prod_9152,Fruits,1400,3.7,422,5141,355,294
prod_9153,Snacks,1511,4.5,349,5093,174,163
prod_9154,Spices,1353,4.1,65,6340,161,126
prod_9155,Spices,1412,4.5,488,3746,163,208
prod_9156,Vegetables,1152,3.9,194,5966,424,121
prod_9157,Grains,1472,4.9,460,5689,167,372
prod_9158,Fruits,273,4.5,180,787,210,178
prod_9159,Meat,857,3.8,332,6576,204,206
prod_9160,Vegetables,1981,4,220,3578,267,222
prod_9161,Fruits,705,4.7,319,521,176,317
prod_9162,Snacks,407,3.6,100,6206,487,297
prod_9163,Grains,361,4.1,53,3006,382,126
prod_9164,Beverages,1311,3.9,158,645,391,278
prod_9165,Spices,1203,4.2,200,5352,146,366
prod_9166,Snacks,275,4.7,358,2129,411,136
prod_9167,Snacks,843,4.1,396,3872,352,85
prod_9168,Others,1676,3.8,61,7970,155,293
prod_9169,Grains,1193,4.1,486,5755,211,148
prod_9170,Grains,1013,4.6,335,6407,213,128
prod_9171,Beverages,796,4.6,310,6735,241,252
prod_9172,Meat,250,4.4,119,5821,398,75
prod_9173,Meat,732,3.6,179,6176,479,140
prod_9174,Meat,1919,4.1,358,4449,203,272
prod_9175,Meat,163,5,244,4871,278,251
prod_9176,Fruits,1160,4.3,323,2880,196,240
prod_9177,Spices,409,4.9,129,3759,114,344
prod_9178,Spices,1908,4.2,497,2951,323,376
prod_9179,Beverages,691,3.7,94,4587,226,308
prod_9180,Snacks,1265,4.1,376,5459,252,287
prod_9181,Dairy,829,4.7,375,3266,129,157
prod_9182,Beverages,171,3.7,363,5939,158,288
prod_9183,Dairy,1227,4.2,317,6628,279,158
prod_9184,Beverages,1321,3.6,82,6912,209,197
prod_9185,Spices,592,4.9,181,1209,166,234
prod_9186,Snacks,190,3.8,265,3345,488,159
prod_9187,Beverages,236,3.8,340,7944,217,157
prod_9188,Dairy,678,4.1,336,1835,443,230
prod_9189,Spices,1771,4.2,59,1789,160,328
prod_9190,Vegetables,796,4.2,423,1097,367,272
prod_9191,Meat,312,3.9,471,7597,338,335
prod_9192,Vegetables,1073,4.6,425,2970,305,107
prod_9193,Vegetables,1676,4.6,424,4333,146,128
prod_9194,Others,1428,3.7,230,7117,287,174
prod_9195,Meat,365,4.4,267,1512,176,352
prod_9196,Vegetables,914,4.7,462,736,259,127
prod_9197,Grains,1380,4.7,306,5967,354,89
prod_9198,Grains,1855,3.8,339,1374,171,344
prod_9199,Dairy,156,4.6,77,7350,398,350
prod_9200,Others,399,4.2,148,2528,267,213
prod_9201,Spices,179,4.9,492,5777,342,125
prod_9202,Meat,306,4.8,164,1386,397,56
prod_9203,Others,257,4.9,69,5762,120,113
prod_9204,Vegetables,699,3.7,193,3329,428,277
prod_9205,Meat,737,3.8,77,6238,207,166
prod_9206,Vegetables,682,3.5,95,6496,276,227
prod_9207,Dairy,770,4.9,90,1267,359,326
prod_9208,Snacks,1392,3.9,201,7003,218,164
prod_9209,Snacks,1876,3.6,287,638,380,182
prod_9210,Fruits,906,4.7,348,4756,177,288
prod_9211,Vegetables,367,4.6,410,1248,250,77
prod_9212,Vegetables,1275,4.3,375,3949,167,51
prod_9213,Spices,246,3.7,215,3472,467,134
prod_9214,Beverages,101,3.9,117,4675,472,195
prod_9215,Vegetables,1585,3.9,295,6854,483,367
prod_9216,Grains,1896,4.8,103,4678,132,391
prod_9217,Others,1129,3.8,91,5541,158,63
prod_9218,Dairy,1149,4.2,146,5569,266,230
prod_9219,Spices,1851,5,179,7248,168,188
prod_9220,Grains,163,4.5,471,7834,253,102
prod_9221,Others,1547,3.6,307,5953,496,205
prod_9222,Fruits,1895,3.6,122,3283,253,187
